id,Account Created At(same for all rows),status created_at,Fav_cont,retweeted_count,reply_to_status,reply_to_screen,quote,Yes/No,Category,text
https://twitter.com/CDCgov/status/1315024562824843271,Fri May 21 19:40:40 +0000 2010,10/10/20 20:21,110,62,repNone,,FALSE,No,,"Prevent #COpoisoning. Always run gas-powered generators outside, at least 20 feet away from any window, door, or vent. https://t.co/Wa0JaYSNCL #Delta https://t.co/s66TxDd0RR"
https://twitter.com/CDCgov/status/1314989161770881024,Fri May 21 19:40:40 +0000 2010,10/10/20 18:00,154,79,repNone,,FALSE,No,,5-4-3-2-1: Taking a few minutes to follow these simple prompts can help you in a challenging moment. This #WorldMentalHealthDay find more ways to cope with stress by visiting #HowRightNow: https://t.co/9iUPk5DZ6H. (supported by @CDCFound) https://t.co/08RQs22i5u
https://twitter.com/CDCgov/status/1314956362565255171,Fri May 21 19:40:40 +0000 2010,10/10/20 15:50,0,125,repNone,,FALSE,No,,"RT @CDCFlu: The first #FluView of the season shows flu activity is low across most of the U.S., but CDC it is preparing for flu activity toâ¦"
https://twitter.com/CDCgov/status/1314956354784768000,Fri May 21 19:40:40 +0000 2010,10/10/20 15:50,147,68,repNone,,FALSE,No,,"#Flood waters may pose risks, including drowning, injuries, and hazards from chemicals, sewage, or bacteria that may be in the water. Learn how to stay safe: https://t.co/EngwFlxVoD. #Delta https://t.co/Nyhjl8HayF"
https://twitter.com/CDCgov/status/1314687185958965249,Fri May 21 19:40:40 +0000 2010,10/9/20 22:00,0,79,repNone,,FALSE,No,,"RT @CDCEnvironment: If the power goes out, use generators safely to prevent carbon monoxide poisoning. Keep them outside, at least 20 feetâ¦"
https://twitter.com/CDCgov/status/1314681547895832576,Fri May 21 19:40:40 +0000 2010,10/9/20 21:38,0,25,repNone,,FALSE,No,,"RT @CDCEnvironment: #Floods can be devastating, but you can be prepared. Remember to never drive through flooded waters. Visit the CDC websâ¦"
https://twitter.com/CDCgov/status/1314679577554358274,Fri May 21 19:40:40 +0000 2010,10/9/20 21:30,112,73,repNone,,FALSE,Yes,Outbreak,"The latest CDC #COVIDView report shows that the overall percentage of people testing positive for #COVID19 decreased nationally last week, but percentages increased slightly in children ages 5 â 17 and adults 65 and older: https://t.co/zP4VYlo0Pb. https://t.co/WpP0I9HAPE"
https://twitter.com/CDCgov/status/1314640533365706753,Fri May 21 19:40:40 +0000 2010,10/9/20 18:55,81,42,repNone,,FALSE,No,,"Never drive through flooded areas. As little as six inches of water can cause you to lose control of your car. Turn around, donât drown! https://t.co/EltqauWJEs https://t.co/4xB2X0REKo"
https://twitter.com/CDCgov/status/1314640178041020416,Fri May 21 19:40:40 +0000 2010,10/9/20 18:53,0,68,repNone,,FALSE,No,,"RT @HHSGov: Antibiotics save millions of lives each year, but resistant strains of bacteria and fungi are causing untreatable infections riâ¦"
https://twitter.com/CDCgov/status/1314622939602583552,Fri May 21 19:40:40 +0000 2010,10/9/20 17:45,172,72,repNone,,FALSE,Yes,Outbreak,"Young adults have several factors influencing their risk of being exposed to #COVID19, including perceived low severity of disease outcome and exposure to conflicting messages about the need for and effectiveness of masks, according to new @CDCMMWR. https://t.co/1mNNDrbLCi https://t.co/8hf2F70bZH"
https://twitter.com/CDCgov/status/1314613921182101506,Fri May 21 19:40:40 +0000 2010,10/9/20 17:09,149,89,repNone,,FALSE,Yes,Outbreak,"A @CDCMMWR finds percentage of positive #COVID19 tests in hotspot counties went up first in younger adults, then in older adults who may be at higher risk. The report highlights the need to reduce the spread of #COVID19 among younger adults. More:  https://t.co/8SeuXphsOk. https://t.co/qmsE0DVU9d"
https://twitter.com/CDCgov/status/1314604066912317440,Fri May 21 19:40:40 +0000 2010,10/9/20 16:30,138,132,repNone,,FALSE,Yes,Outbreak,"As of October 5, national forecasts predict 2,800 to 6,800 new #COVID19 deaths will be reported during the week ending October 31. These forecasts predict 224,000 to 233,000 total COVID-19 deaths in the United States by October 31. More: https://t.co/Ft6cgmaMPX. https://t.co/d3nFQA3Ne7"
https://twitter.com/CDCgov/status/1314593482997202944,Fri May 21 19:40:40 +0000 2010,10/9/20 15:48,63,24,repNone,,FALSE,Yes,Outbreak,Public Health Professionals: Looking for more contact tracing resources? Check out https://t.co/wRf8gtHBSJ. #PublicHealth #SlowtheSpread https://t.co/awERdoBmk2
https://twitter.com/CDCgov/status/1314577630335770630,Fri May 21 19:40:40 +0000 2010,10/9/20 14:45,324,181,repNone,,FALSE,No,,"New CDC study finds #fluvaccine reduced risk of flu hospitalization in children, even though the vaccine was not well matched with one of the circulating viruses. Flu vaccine is the best way to protect children from flu. See the study: https://t.co/hRUu7XsegA. @AmerAcadPeds https://t.co/BzV1HysJy7"
https://twitter.com/CDCgov/status/1314357416054718465,Fri May 21 19:40:40 +0000 2010,10/9/20 0:10,0,46,repNone,,FALSE,No,,RT @CDC_Cancer: Maintaining a healthy weight and reducing your alcohol intake are some ways to reduce the risk of liver cancer. Learn moreâ¦
https://twitter.com/CDCgov/status/1314342821055393793,Fri May 21 19:40:40 +0000 2010,10/8/20 23:12,0,59,repNone,,FALSE,No,,RT @CDCFlu: New CDC data show that people in some racial and ethnic minority groups are more likely to be hospitalized with #flu. Learn morâ¦
https://twitter.com/CDCgov/status/1314326711560024068,Fri May 21 19:40:40 +0000 2010,10/8/20 22:08,0,25,repNone,,FALSE,No,,RT @CDC_HIVAIDS: Upcoming Webinar! Register to get the latest from Harold Phillips on advancing the Ending the HIV Epidemic initiative duriâ¦
https://twitter.com/CDCgov/status/1314311121441091585,Fri May 21 19:40:40 +0000 2010,10/8/20 21:06,0,43,repNone,,FALSE,No,,RT @CDCInjury: Using the correct car seat or booster seat can be a lifesaver. Find out if your child is buckled in the right seat: https://â¦
https://twitter.com/CDCgov/status/1314309111203454976,Fri May 21 19:40:40 +0000 2010,10/8/20 20:58,289,186,repNone,,FALSE,Yes,Outbreak; Prevention,"Among people exposed to #COVID19 in their home, children were infected at similar rates as adults but developed less severe illness. Protect your community. Wear a mask. Stay 6 feet from others. Wash your hands. Learn more: https://t.co/edPyoB9n8V. https://t.co/hy0ECZE0wv"
https://twitter.com/CDCgov/status/1314302109408473089,Fri May 21 19:40:40 +0000 2010,10/8/20 20:30,143,90,repNone,,FALSE,No,,"Salmonella onion outbreak is over. A total of 1,127 people in 48 states got sick. Recalled onions should no longer be in stores, but they have a long shelf-life and may still be in your kitchen. If you have recalled onions throw them out.  https://t.co/Ujffk5JFcz. https://t.co/I3iJOoWzPO"
https://twitter.com/CDCgov/status/1314281016643792896,Fri May 21 19:40:40 +0000 2010,10/8/20 19:06,0,12,repNone,,FALSE,No,,RT @NIMHD: @MinorityHealth @FDAHealthEquity @CDCgov Thank you for having us! It was our pleasure! Please make sure to visit our website forâ¦
https://twitter.com/CDCgov/status/1314280193796775937,Fri May 21 19:40:40 +0000 2010,10/8/20 19:03,0,27,repNone,,FALSE,No,,RT @FDAHealthEquity: A6a: Itâs best to get vaccinated early in the flu season. It is recommended that adults and children older than 6 montâ¦
https://twitter.com/CDCgov/status/1314279796273274880,Fri May 21 19:40:40 +0000 2010,10/8/20 19:01,0,9,repNone,,FALSE,No,,"RT @MinorityHealth: Thank you to our co-hosts, @FDAHealthEquity and @CDCgov, and everyone that participated in our Twitter chat today! #Heaâ¦"
https://twitter.com/CDCgov/status/1314279364264185857,Fri May 21 19:40:40 +0000 2010,10/8/20 18:59,0,11,repNone,,FALSE,No,,RT @MinorityHealth: A10: Visit our #HHM website to access downloadable materials and resources and be sure to check our Knowledge Center whâ¦
https://twitter.com/CDCgov/status/1314278980946665478,Fri May 21 19:40:40 +0000 2010,10/8/20 18:58,0,11,repNone,,TRUE,Yes,Outbreak,RT @CDC_NCBDDD: A10: Visit CDCâs sickle cell disease web page to find COVID-19 resources from @SCDAAorg and the new COVID-19 and Sickle Celâ¦
https://twitter.com/CDCgov/status/1314277331872219138,Fri May 21 19:40:40 +0000 2010,10/8/20 18:51,37,21,repNone,,FALSE,Yes,Outbreak,A10: You can also find #COVID19 videos to share via YouTube or download here: https://t.co/QV0OPdgAO6. #HealthyLatinos
https://twitter.com/CDCgov/status/1314277205388734465,Fri May 21 19:40:40 +0000 2010,10/8/20 18:51,35,22,repNone,,FALSE,Yes,Outbreak,A10: We invite everyone to share #COVID19 social media messages in English and Spanish. You can find the Spanish-language social media toolkit here: https://t.co/vJZTJk4I1k. #HealthyLatinos
https://twitter.com/CDCgov/status/1314277046709899264,Fri May 21 19:40:40 +0000 2010,10/8/20 18:50,25,10,repNone,,FALSE,Yes,Outbreak,A10: Much of CDCâs #COVID19 website is available in Spanish as well as other languages. https://t.co/4NwUnrFoNO #HealthyLatinos
https://twitter.com/CDCgov/status/1314276126886330369,Fri May 21 19:40:40 +0000 2010,10/8/20 18:47,141,31,repNone,,FALSE,Yes,Outbreak,"A9: To end the #COVID19 pandemic, we need everyone to do their part. When we communicate and interact in ways that demonstrate respect for language and culture, we promote understanding and cooperation and decrease stigma. #HealthyLatinos"
https://twitter.com/CDCgov/status/1314274931601965056,Fri May 21 19:40:40 +0000 2010,10/8/20 18:42,33,14,repNone,,FALSE,No,,A8: Hispanics/Latinos can learn more about clinical trials and participating here: https://t.co/07BBngQu4L. #HealthyLatinos
https://twitter.com/CDCgov/status/1314273768135684096,Fri May 21 19:40:40 +0000 2010,10/8/20 18:37,59,17,repNone,,FALSE,No,,"A7: When participants in studies better reflect the diversity of our overall population, we have a stronger understanding of how disease and potential therapies affect all people, and if therapies are safe and effective. #HealthyLatinos"
https://twitter.com/CDCgov/status/1314272525736718337,Fri May 21 19:40:40 +0000 2010,10/8/20 18:32,40,21,repNone,,FALSE,No,,"A6: There are many different #fluvaccines, including several injectable flu vaccines, or flu shots, and a nasal spray flu vaccine. Your doctor will recommend a flu vaccine that is right for you. Learn more at https://t.co/sOO702Caob. #HealthyLatinos https://t.co/Vfpp3EZPxL"
https://twitter.com/CDCgov/status/1314272351450796037,Fri May 21 19:40:40 +0000 2010,10/8/20 18:32,91,45,repNone,,FALSE,No,,"A6: Flu vaccination can reduce #flu illnesses, doctorsâ visits, and missed work and school due to flu, as well as prevent flu-related hospitalizations and deaths. Getting a #fluvaccine this season is more important than ever; learn more: https://t.co/UhyMbBwiw0. #HealthyLatinos https://t.co/ifqpDmpyC4"
https://twitter.com/CDCgov/status/1314272117471485952,Fri May 21 19:40:40 +0000 2010,10/8/20 18:31,90,59,repNone,,FALSE,No,,"A6: Getting a #fluvaccine this season is more important than ever, and the best time of year to get vaccinated for #flu is by the end of October. Use the Vaccine Finder tool to get vaccinated at a location near you: https://t.co/zULQ1J8GFs. #HealthyLatinos https://t.co/mgOkkHaZgG"
https://twitter.com/CDCgov/status/1314271511365193730,Fri May 21 19:40:40 +0000 2010,10/8/20 18:28,54,31,repNone,,FALSE,No,,A5: Well-child visits and #vaccinations are essential to help protect your children against vaccine-preventable diseases. Work with their doctor or nurse to make sure your children stay up to date on routine vaccines: https://t.co/N4EvHmcubn. #HealthyLatinos https://t.co/JFbnvYLAiB
https://twitter.com/CDCgov/status/1314271297795391494,Fri May 21 19:40:40 +0000 2010,10/8/20 18:27,41,21,repNone,,FALSE,No,,"A5: Adults need a #fluvaccine every year &amp; Td or Tdap vaccine regularly. You may need other vaccines based on your age, health conditions, job, lifestyle, or travel habits. Take this vaccine assessment to learn what vaccines you may need: https://t.co/8NusK24goK. #HealthyLatinos https://t.co/NX2w10TOvv"
https://twitter.com/CDCgov/status/1314271068421591041,Fri May 21 19:40:40 +0000 2010,10/8/20 18:26,59,32,repNone,,FALSE,No,,"A5: Vaccines arenât just for kids! Getting vaccinated as an adult can help prevent certain infectious diseases and keep you from getting sick and missing work, school, or time with your family. Learn more about #vaccines you may need: https://t.co/J024JmJp5x. #HealthyLatinos https://t.co/45iAQRxhGX"
https://twitter.com/CDCgov/status/1314270197969309696,Fri May 21 19:40:40 +0000 2010,10/8/20 18:23,49,11,repNone,,FALSE,No,,"A4: Health is an important and valuable aspect of Hispanic and Latino culture. By staying healthy, you can help protect your families and make even greater contributions to your communities. #HealthyLatinos"
https://twitter.com/CDCgov/status/1314270097352130561,Fri May 21 19:40:40 +0000 2010,10/8/20 18:23,50,25,repNone,,FALSE,Yes,Outbreak; Prevention,"A4: Hispanic or Latino people can continue to wear masks in public, wash hands often, and stay 6 feet from others. Learn more about how to protect yourself and others: https://t.co/YhhcsdNb11. #HealthyLatinos"
https://twitter.com/CDCgov/status/1314269403245092864,Fri May 21 19:40:40 +0000 2010,10/8/20 18:20,18,3,rep1314269402141949956,CDCgov,FALSE,Yes,Outbreak; Awarness,A3: This video explains whatâs on the #COVID19 community testing form so community members would better understand what information is collected during testing. https://t.co/tksHkiKO5R #HealthyLatinos
https://twitter.com/CDCgov/status/1314269402141949956,Fri May 21 19:40:40 +0000 2010,10/8/20 18:20,17,3,rep1314269400988610560,CDCgov,FALSE,Yes,Outbreak; Awarness,A3: This video shows the gear that #COVID19 testers wear for protection when performing tests so community members understand what to expect. https://t.co/J7XlfrdEmL. #HealthyLatinos
https://twitter.com/CDCgov/status/1314269400988610560,Fri May 21 19:40:40 +0000 2010,10/8/20 18:20,5,2,rep1314269400011288576,CDCgov,FALSE,Yes,Outbreak; Awarness,A3: Wisconsinâs Brown County @DHSWI also developed videos in Spanish to explain different aspects of COVID-19. This video describes the steps of the drive-up &amp; walk-up COVID-19 testing process and to promote testing. https://t.co/7mBynOYP8S  #HealthyLatinos
https://twitter.com/CDCgov/status/1314269400011288576,Fri May 21 19:40:40 +0000 2010,10/8/20 18:20,5,3,rep1314269399084392450,CDCgov,FALSE,Yes,Prevention; Awarness,"A3: Wisconsinâs Brown County @DHSWI and members of their community used social media to decrease stigma around #COVID19 testing, contact tracing, and isolation outside the home. #HealthyLatinos"
https://twitter.com/CDCgov/status/1314269399084392450,Fri May 21 19:40:40 +0000 2010,10/8/20 18:20,7,4,rep1314269398077669380,CDCgov,FALSE,Yes,Outbreak,A3: The @RichmondCity_HD also worked to provide housing and culturally appropriate food boxes to community members who were facing housing and food insecurity due to #COVID19. #HealthyLatinos
https://twitter.com/CDCgov/status/1314269398077669380,Fri May 21 19:40:40 +0000 2010,10/8/20 18:20,9,3,rep1314269397121409027,CDCgov,FALSE,Yes,Outbreak,A3: The @RichmondCity_HD hired community health workers from the affected community to provide culturally responsive and linguistically appropriate #COVID19 public health services. #HealthyLatinos
https://twitter.com/CDCgov/status/1314269397121409027,Fri May 21 19:40:40 +0000 2010,10/8/20 18:20,5,2,rep1314269396043522048,CDCgov,FALSE,Yes,"Symptoms, Awarness",A3: The @growershipper Association of Central California also established quarantined housing for workers who have symptoms and developed a new system for expedited testing. https://t.co/jUuZGQ1VIT #HealthyLatinos
https://twitter.com/CDCgov/status/1314269396043522048,Fri May 21 19:40:40 +0000 2010,10/8/20 18:20,6,2,rep1314269395036844032,CDCgov,FALSE,Yes,Outbreak;Awareness,A3: The @growershipper Association of Central California developed guidance for #COVID19 prevention for farmworkers and partnered with local hospitals to provide onsite COVID-19 preventive training. https://t.co/jUuZGQ1VIT. #HealthyLatinos
https://twitter.com/CDCgov/status/1314269395036844032,Fri May 21 19:40:40 +0000 2010,10/8/20 18:20,4,1,rep1314269394034405378,CDCgov,FALSE,Yes,Prevention,A3: The @CAPublicHealth: Housing for the Harvest Program also helps positive or exposed workers protect their loved ones and coworkers by giving them a space to self-isolate https://t.co/DFlVrb1XVl #HealthyLatinos
https://twitter.com/CDCgov/status/1314269394034405378,Fri May 21 19:40:40 +0000 2010,10/8/20 18:20,6,2,rep1314269393157795840,CDCgov,FALSE,Yes,Outbreak,A3: The @CAPublicHealth: Housing for the Harvest Program offers temporary hotel housing to agricultural workers who need to isolate due to #COVID19. https://t.co/DFlVrb1XVl. #HealthyLatinos
https://twitter.com/CDCgov/status/1314269393157795840,Fri May 21 19:40:40 +0000 2010,10/8/20 18:20,6,1,rep1314269392184791041,CDCgov,FALSE,No,Outbreak,"A3: State health departments and private industries are working to tailor services for Hispanics, including frontline workers: #HealthyLatinos"
https://twitter.com/CDCgov/status/1314269392184791041,Fri May 21 19:40:40 +0000 2010,10/8/20 18:20,49,14,repNone,,FALSE,No,,"A3: All over the country, health departments and community organizations are making efforts to ensure Hispanic and Latino people have fair access to health. Of course, more are needed, but here are a few examples of their great work #HealthyLatinos"
https://twitter.com/CDCgov/status/1314268257608757248,Fri May 21 19:40:40 +0000 2010,10/8/20 18:15,0,18,repNone,,FALSE,No,,"RT @MinorityHealth: A2: Hispanic health is often shaped by factors such as language/cultural barriers, lack of access to preventive care, aâ¦"
https://twitter.com/CDCgov/status/1314267839210106881,Fri May 21 19:40:40 +0000 2010,10/8/20 18:14,58,19,repNone,,FALSE,Yes,Prevention,A2: Hispanic or Latino people may be reluctant to share accurate information to contact tracers due to fears about how information will be used. They may be reluctant to isolate outside their home because they do not want to separate from their family. #HealthyLatinos
https://twitter.com/CDCgov/status/1314267732179849216,Fri May 21 19:40:40 +0000 2010,10/8/20 18:13,58,26,repNone,,FALSE,Yes,Outbreak,"A2: Many people, including Hispanic or Latino people, may not have enough money to buy all the personal protective equipment they need. They might not have access to #COVID19 health services due to lack of insurance. #HealthyLatinos"
https://twitter.com/CDCgov/status/1314267649128443907,Fri May 21 19:40:40 +0000 2010,10/8/20 18:13,48,24,repNone,,FALSE,Yes,Outbreak,"A2: Some health conditions like asthma, obesity, and diabetes are more common in Hispanic or Latino people compared to others. These conditions, and others, make it more likely that someone who gets #COVID19 will get very sick. #HealthyLatinos"
https://twitter.com/CDCgov/status/1314267557784887300,Fri May 21 19:40:40 +0000 2010,10/8/20 18:12,36,9,repNone,,FALSE,Yes,Outbreak,"A2: Social factors, such as many generations or multiple families living in one home, also contribute to this disparity. With larger households, more people have the chance to be exposed, even if they donât feel sick. #HealthyLatinos"
https://twitter.com/CDCgov/status/1314267482694221825,Fri May 21 19:40:40 +0000 2010,10/8/20 18:12,24,7,repNone,,FALSE,No,,A2: Such jobs may not have flexible leave policies or may not provide incentives to stay home when sick. #HealthyLatinos
https://twitter.com/CDCgov/status/1314267328146800640,Fri May 21 19:40:40 +0000 2010,10/8/20 18:12,120,53,repNone,,FALSE,Yes,Outbreak,A2: One reason that Hispanic or Latino people are getting #COVID19 more often is because many work in a job or live with someone who works in a job where they are more likely to be exposed to the virus. #HealthyLatinos
https://twitter.com/CDCgov/status/1314266932569354241,Fri May 21 19:40:40 +0000 2010,10/8/20 18:10,45,22,repNone,,FALSE,No,,"A1: Culture, the ways we exercise, spend time with family, and foods we eat all affect our health. There are things Hispanic and Latino cultures share, but thereâs also a rich diversity among the many cultures of these groups. #HealthyLatinos"
https://twitter.com/CDCgov/status/1314266619108110339,Fri May 21 19:40:40 +0000 2010,10/8/20 18:09,145,56,repNone,,FALSE,No,,"A1: All people should have the chance to be as healthy as possible. This means having fair access to high-quality health care, opportunities to take care of oneâs self, and freedom from unfair barriers to health. #HealthyLatinos"
https://twitter.com/CDCgov/status/1314265759791697920,Fri May 21 19:40:40 +0000 2010,10/8/20 18:05,0,21,repNone,,FALSE,No,,RT @MinorityHealth: Hello! Welcome to #HealthyLatinos! We are excited to co-host with @FDAHealthEquity and @CDCgov! Who do we have joiningâ¦
https://twitter.com/CDCgov/status/1314251851622166529,Fri May 21 19:40:40 +0000 2010,10/8/20 17:10,431,353,repNone,,FALSE,Yes,Prevention; Outbreak,"Handwashing, along with wearing a mask and staying 6 feet from others, are key to slow the spread of #COVID19. Despite this, a new study finds that 1 out of 4 people donât wash hands after coughing, sneezing, or blowing their noses. Learn more: https://t.co/B8A3zEFDbm. https://t.co/o85WvL7m33"
https://twitter.com/CDCgov/status/1314236878086975490,Fri May 21 19:40:40 +0000 2010,10/8/20 16:11,60,39,repNone,,FALSE,Yes,Outbreak,"If youâre planning to stay with friends or family outside of your household to evacuate from Hurricane #Delta, talk with them about how you all can best protect yourselves from #COVID19. Find more safety tips here: https://t.co/FEQejNvKei. https://t.co/onXUxAJy4K"
https://twitter.com/CDCgov/status/1314229573387792385,Fri May 21 19:40:40 +0000 2010,10/8/20 15:42,58,28,repNone,,FALSE,No,,Laboratory professionals: Working with potentially harmful materials and other hazards in the lab? Learn how to select appropriate personal protective equipment with CDCâs Fundamentals of Personal Protective Equipment course: https://t.co/0CMqYxFAFr. https://t.co/oYghkoJO43
https://twitter.com/CDCgov/status/1314222801423867905,Fri May 21 19:40:40 +0000 2010,10/8/20 15:15,28,18,repNone,,FALSE,No,,"HCPs: Donât miss todayâs CDC Clinician Outreach and Communication (COCA) call, âRecommendations for Influenza Prevention and Treatment in Children: An Update for Pediatric Providers,â 2-3pm ET: https://t.co/OYvkq7JFkM. #fightflu https://t.co/8PkobnWCfu"
https://twitter.com/CDCgov/status/1314216993315328000,Fri May 21 19:40:40 +0000 2010,10/8/20 14:52,54,19,repNone,,FALSE,No,,DYK? Quitting smoking will not interfere with your mental health treatment or make your depression worse. Learn how you can quit smoking at https://t.co/2q5d5nCBWk. https://t.co/Pgo27lpKr8
https://twitter.com/CDCgov/status/1314197357886615554,Fri May 21 19:40:40 +0000 2010,10/8/20 13:34,0,16,repNone,,FALSE,No,,"RT @CDCInjury: We â¥ï¸ this video w/ our very own Dr. Vikram Krishnasamy! It highlights his work w/ #PublicHealth, medicine, and law enforcemâ¦"
